block,parcel,neighborhood,priority,method,support
10912,16,עין הים,1,parcel_area,1
10912,17,עין הים,1,parcel_area,1
10912,18,עין הים,1,parcel_area,1
10912,19,כרמל צרפתי,1,parcel_area,0.655
10912,2,עין הים,1,parcel_area,1
10912,20,עין הים,1,parcel_area,0.796
10912,21,עין הים,1,parcel_area,1
10912,22,כרמל צרפתי,1,parcel_area,1
10912,3,עין הים,1,parcel_area,1
10912,4,עין הים,1,parcel_area,1
10912,5,עין הים,1,parcel_area,1
10912,6,עין הים,1,parcel_area,1
10912,7,עין הים,1,parcel_area,1
10912,8,עין הים,1,parcel_area,1
10912,9,עין הים,1,parcel_area,1
10912,,עין הים,2,block_area_majority,0.588
10913,1,קריית אליעזר,1,parcel_area,1
10913,10,קריית אליעזר,1,parcel_area,1
10913,100,כרמל צרפתי,1,parcel_area,1
10913,101,כרמל צרפתי,1,parcel_area,1
10913,102,כרמל צרפתי,1,parcel_area,0.956
10913,103,כרמל צרפתי,1,parcel_area,1
10913,104,כרמל צרפתי,1,parcel_area,1
10913,105,כרמל צרפתי,1,parcel_area,1
10913,106,כרמל צרפתי,1,parcel_area,1
10913,107,כרמל צרפתי,1,parcel_area,1
10913,108,כרמל צרפתי,1,parcel_area,1
10913,109,כרמל צרפתי,1,parcel_area,1
10913,11,קריית אליעזר,1,parcel_area,1
10913,110,כרמל צרפתי,1,parcel_area,1
10913,111,כרמל צרפתי,1,parcel_area,1
10913,112,כרמל צרפתי,1,parcel_area,1
10913,113,כרמל צרפתי,1,parcel_area,1
10913,114,כרמל צרפתי,1,parcel_area,1
10913,115,כרמל צרפתי,1,parcel_area,1
10913,116,כרמל צרפתי,1,parcel_area,1
10913,117,כרמל צרפתי,1,parcel_area,1
10913,118,כרמל צרפתי,1,parcel_area,1
10913,119,כרמל צרפתי,1,parcel_area,1
10913,12,קריית אליעזר,1,parcel_area,1
10913,120,כרמל צרפתי,1,parcel_area,0.934
10913,121,עבאס,1,parcel_area,0.572
10913,122,כרמל צרפתי,1,parcel_area,0.61
10913,123,כרמל צרפתי,1,parcel_area,1
10913,124,כרמל צרפתי,1,parcel_area,1
10913,125,כרמל צרפתי,1,parcel_area,1
10913,126,כרמל צרפתי,1,parcel_area,1
10913,127,כרמל צרפתי,1,parcel_area,1
10913,129,עבאס,1,parcel_area,1
10913,13,קריית אליעזר,1,parcel_area,1
10913,130,עבאס,1,parcel_area,1
10913,132,עבאס,1,parcel_area,1
10913,134,עבאס,1,parcel_area,1
10913,135,קריית אליעזר,1,parcel_area,0.619
10913,136,קריית אליעזר,1,parcel_area,0.906
10913,137,קריית אליעזר,1,parcel_area,1
10913,138,קריית אליעזר,1,parcel_area,1
10913,139,קריית אליעזר,1,parcel_area,1
10913,14,קריית אליעזר,1,parcel_area,1
10913,140,קריית אליעזר,1,parcel_area,1
10913,141,קריית אליעזר,1,parcel_area,1
10913,142,קריית אליעזר,1,parcel_area,1
10913,143,קריית אליעזר,1,parcel_area,1
10913,144,קריית אליעזר,1,parcel_area,1
10913,145,קריית אליעזר,1,parcel_area,1
10913,146,קריית אליעזר,1,parcel_area,1
10913,147,קריית אליעזר,1,parcel_area,1
10913,148,קריית אליעזר,1,parcel_area,1
10913,149,קריית אליעזר,1,parcel_area,1
10913,15,קריית אליעזר,1,parcel_area,1
10913,150,קריית אליעזר,1,parcel_area,1
10913,151,קריית אליעזר,1,parcel_area,1
10913,152,קריית אליעזר,1,parcel_area,1
10913,153,קריית אליעזר,1,parcel_area,1
10913,154,קריית אליעזר,1,parcel_area,1
10913,16,קריית אליעזר,1,parcel_area,1
10913,161,עבאס,1,parcel_area,1
10913,166,עבאס,1,parcel_area,1
10913,168,עבאס,1,parcel_area,1
10913,169,עבאס,1,parcel_area,1
10913,17,קריית אליעזר,1,parcel_area,1
10913,170,עבאס,1,parcel_area,1
10913,171,עבאס,1,parcel_area,1
10913,172,עבאס,1,parcel_area,1
10913,174,עבאס,1,parcel_area,1
10913,18,קריית אליעזר,1,parcel_area,1
10913,184,עבאס,1,parcel_area,1
10913,187,עבאס,1,parcel_area,1
10913,188,עבאס,1,parcel_area,1
10913,189,עבאס,1,parcel_area,1
10913,19,קריית אליעזר,1,parcel_area,1
10913,194,קריית אליעזר,1,parcel_area,1
10913,195,קריית אליעזר,1,parcel_area,1
10913,20,קריית אליעזר,1,parcel_area,1
10913,21,קריית אליעזר,1,parcel_area,1
10913,22,קריית אליעזר,1,parcel_area,1
10913,23,קריית אליעזר,1,parcel_area,1
10913,25,קריית אליעזר,1,parcel_area,1
10913,26,קריית אליעזר,1,parcel_area,1
10913,28,קריית אליעזר,1,parcel_area,1
10913,29,קריית אליעזר,1,parcel_area,1
10913,30,קריית אליעזר,1,parcel_area,1
10913,31,קריית אליעזר,1,parcel_area,1
10913,32,קריית אליעזר,1,parcel_area,1
10913,33,קריית אליעזר,1,parcel_area,1
10913,34,קריית אליעזר,1,parcel_area,1
10913,35,קריית אליעזר,1,parcel_area,1
10913,36,קריית אליעזר,1,parcel_area,1
10913,37,קריית אליעזר,1,parcel_area,1
10913,38,קריית אליעזר,1,parcel_area,1
10913,39,עבאס,1,parcel_area,1
10913,4,קריית אליעזר,1,parcel_area,1
10913,40,עבאס,1,parcel_area,1
10913,41,עבאס,1,parcel_area,1
10913,45,עבאס,1,parcel_area,1
10913,46,עבאס,1,parcel_area,1
10913,47,עבאס,1,parcel_area,1
10913,48,עבאס,1,parcel_area,1
10913,49,עבאס,1,parcel_area,1
10913,5,קריית אליעזר,1,parcel_area,1
10913,50,עבאס,1,parcel_area,1
10913,51,עבאס,1,parcel_area,1
10913,52,עבאס,1,parcel_area,1
10913,53,עבאס,1,parcel_area,1
10913,54,עבאס,1,parcel_area,1
10913,55,עבאס,1,parcel_area,1
10913,56,עבאס,1,parcel_area,1
10913,57,עבאס,1,parcel_area,1
10913,58,עבאס,1,parcel_area,1
10913,59,עבאס,1,parcel_area,1
10913,6,קריית אליעזר,1,parcel_area,1
10913,60,עבאס,1,parcel_area,1
10913,61,עבאס,1,parcel_area,1
10913,62,עבאס,1,parcel_area,1
10913,63,עבאס,1,parcel_area,1
10913,64,עבאס,1,parcel_area,1
10913,65,עבאס,1,parcel_area,1
10913,66,עבאס,1,parcel_area,1
10913,67,עבאס,1,parcel_area,1
10913,68,עבאס,1,parcel_area,1
10913,69,עבאס,1,parcel_area,1
10913,7,קריית אליעזר,1,parcel_area,1
10913,70,עבאס,1,parcel_area,1
10913,71,עבאס,1,parcel_area,1
10913,72,עבאס,1,parcel_area,1
10913,73,עבאס,1,parcel_area,1
10913,74,עבאס,1,parcel_area,1
10913,75,עבאס,1,parcel_area,1
10913,76,עבאס,1,parcel_area,1
10913,77,עבאס,1,parcel_area,1
10913,78,עבאס,1,parcel_area,1
10913,79,עבאס,1,parcel_area,0.953
10913,8,קריית אליעזר,1,parcel_area,1
10913,80,כרמל צרפתי,1,parcel_area,0.544
10913,81,עבאס,1,parcel_area,1
10913,82,עבאס,1,parcel_area,1
10913,83,עבאס,1,parcel_area,1
10913,84,עבאס,1,parcel_area,1
10913,85,עבאס,1,parcel_area,1
10913,86,עבאס,1,parcel_area,1
10913,87,עבאס,1,parcel_area,1
10913,9,קריית אליעזר,1,parcel_area,1
10913,93,כרמל צרפתי,1,parcel_area,0.589
10913,94,כרמל צרפתי,1,parcel_area,1
10913,95,כרמל צרפתי,1,parcel_area,1
10913,96,כרמל צרפתי,1,parcel_area,0.925
10913,97,כרמל צרפתי,1,parcel_area,0.6
10913,98,כרמל צרפתי,1,parcel_area,0.552
10913,99,כרמל צרפתי,1,parcel_area,0.572
10913,,קריית אליעזר,2,block_area_majority,0.391
10914,1,כרמל צרפתי,1,parcel_area,1
10914,10,כרמל צרפתי,1,parcel_area,1
10914,100,כרמל צרפתי,1,parcel_area,1
10914,101,כרמל צרפתי,1,parcel_area,1
10914,102,כרמל צרפתי,1,parcel_area,1
10914,103,כרמל צרפתי,1,parcel_area,1
10914,104,כרמל צרפתי,1,parcel_area,1
10914,105,כרמל צרפתי,1,parcel_area,1
10914,106,כרמל צרפתי,1,parcel_area,1
10914,108,כרמל צרפתי,1,parcel_area,1
10914,109,כרמל צרפתי,1,parcel_area,1
10914,11,כרמל צרפתי,1,parcel_area,1
10914,110,כרמל צרפתי,1,parcel_area,1
10914,111,כרמל צרפתי,1,parcel_area,1
10914,112,כרמל צרפתי,1,parcel_area,1
10914,115,כרמל צרפתי,1,parcel_area,1
10914,116,כרמל צרפתי,1,parcel_area,1
10914,12,כרמל צרפתי,1,parcel_area,1
10914,13,כרמל צרפתי,1,parcel_area,1
10914,14,כרמל צרפתי,1,parcel_area,1
10914,15,כרמל צרפתי,1,parcel_area,1
10914,16,כרמל צרפתי,1,parcel_area,1
10914,17,כרמל צרפתי,1,parcel_area,1
10914,18,כרמל צרפתי,1,parcel_area,1
10914,19,כרמל צרפתי,1,parcel_area,1
10914,2,כרמל צרפתי,1,parcel_area,1
10914,20,כרמל צרפתי,1,parcel_area,1
10914,21,כרמל צרפתי,1,parcel_area,1
10914,22,כרמל צרפתי,1,parcel_area,1
10914,23,כרמל צרפתי,1,parcel_area,1
10914,24,כרמל צרפתי,1,parcel_area,1
10914,25,כרמל צרפתי,1,parcel_area,1
10914,26,כרמל צרפתי,1,parcel_area,1
10914,27,כרמל צרפתי,1,parcel_area,1
10914,28,כרמל צרפתי,1,parcel_area,1
10914,29,כרמל צרפתי,1,parcel_area,1
10914,3,כרמל צרפתי,1,parcel_area,1
10914,30,כרמל צרפתי,1,parcel_area,1
10914,31,כרמל צרפתי,1,parcel_area,1
10914,32,כרמל צרפתי,1,parcel_area,1
10914,33,כרמל צרפתי,1,parcel_area,1
10914,34,כרמל צרפתי,1,parcel_area,1
10914,35,כרמל צרפתי,1,parcel_area,1
10914,36,כרמל צרפתי,1,parcel_area,0.977
10914,37,כרמל צרפתי,1,parcel_area,1
10914,38,כרמל צרפתי,1,parcel_area,1
10914,39,כרמל צרפתי,1,parcel_area,1
10914,4,כרמל צרפתי,1,parcel_area,1
10914,40,כרמל צרפתי,1,parcel_area,1
10914,41,כרמל צרפתי,1,parcel_area,1
10914,42,כרמל צרפתי,1,parcel_area,1
10914,43,כרמל צרפתי,1,parcel_area,1
10914,44,כרמל צרפתי,1,parcel_area,1
10914,45,כרמל צרפתי,1,parcel_area,1
10914,46,כרמל צרפתי,1,parcel_area,1
10914,47,כרמל צרפתי,1,parcel_area,1
10914,48,כרמל צרפתי,1,parcel_area,1
10914,49,כרמל צרפתי,1,parcel_area,1
10914,5,כרמל צרפתי,1,parcel_area,1
10914,50,כרמל צרפתי,1,parcel_area,1
10914,51,כרמל צרפתי,1,parcel_area,1
10914,52,כרמל צרפתי,1,parcel_area,1
10914,53,כרמל צרפתי,1,parcel_area,1
10914,54,כרמל צרפתי,1,parcel_area,1
10914,55,כרמל צרפתי,1,parcel_area,1
10914,56,כרמל צרפתי,1,parcel_area,1
10914,57,כרמל צרפתי,1,parcel_area,1
10914,58,כרמל צרפתי,1,parcel_area,1
10914,59,כרמל צרפתי,1,parcel_area,1
10914,6,כרמל צרפתי,1,parcel_area,1
10914,60,כרמל צרפתי,1,parcel_area,1
10914,61,כרמל צרפתי,1,parcel_area,1
10914,63,כרמל צרפתי,1,parcel_area,1
10914,64,כרמל צרפתי,1,parcel_area,1
10914,66,כרמל צרפתי,1,parcel_area,1
10914,67,כרמל צרפתי,1,parcel_area,1
10914,68,כרמל צרפתי,1,parcel_area,1
10914,69,כרמל צרפתי,1,parcel_area,1
10914,7,כרמל צרפתי,1,parcel_area,1
10914,70,כרמל צרפתי,1,parcel_area,1
10914,71,כרמל צרפתי,1,parcel_area,1
10914,72,כרמל צרפתי,1,parcel_area,1
10914,75,כרמל צרפתי,1,parcel_area,1
10914,76,כרמל צרפתי,1,parcel_area,1
10914,77,כרמל צרפתי,1,parcel_area,1
10914,78,כרמל צרפתי,1,parcel_area,1
10914,79,כרמל צרפתי,1,parcel_area,1
10914,8,כרמל צרפתי,1,parcel_area,1
10914,80,כרמל צרפתי,1,parcel_area,1
10914,81,כרמל צרפתי,1,parcel_area,1
10914,82,כרמל צרפתי,1,parcel_area,1
10914,83,כרמל צרפתי,1,parcel_area,1
10914,84,כרמל צרפתי,1,parcel_area,1
10914,85,כרמל צרפתי,1,parcel_area,1
10914,86,כרמל צרפתי,1,parcel_area,1
10914,87,כרמל צרפתי,1,parcel_area,1
10914,88,כרמל צרפתי,1,parcel_area,1
10914,89,כרמל צרפתי,1,parcel_area,1
10914,9,כרמל צרפתי,1,parcel_area,1
10914,90,כרמל צרפתי,1,parcel_area,1
10914,91,כרמל צרפתי,1,parcel_area,1
10914,92,כרמל צרפתי,1,parcel_area,1
10914,93,כרמל צרפתי,1,parcel_area,1
10914,94,כרמל צרפתי,1,parcel_area,1
10914,95,כרמל צרפתי,1,parcel_area,1
10914,96,כרמל צרפתי,1,parcel_area,1
10914,97,כרמל צרפתי,1,parcel_area,1
10914,98,כרמל צרפתי,1,parcel_area,0.961
10914,99,כרמל צרפתי,1,parcel_area,1
10914,,כרמל צרפתי,2,block_area_majority,0.997
10915,1,קריית אליעזר,1,parcel_area,1
10915,10,קריית אליעזר,1,parcel_area,1
10915,11,קריית אליעזר,1,parcel_area,1
10915,12,קריית אליעזר,1,parcel_area,1
10915,13,קריית אליעזר,1,parcel_area,1
10915,14,קריית אליעזר,1,parcel_area,1
10915,15,קריית אליעזר,1,parcel_area,1
10915,16,קריית אליעזר,1,parcel_area,1
10915,17,קריית אליעזר,1,parcel_area,1
10915,18,קריית אליעזר,1,parcel_area,1
10915,19,קריית אליעזר,1,parcel_area,1
10915,2,קריית אליעזר,1,parcel_area,1
10915,20,קריית אליעזר,1,parcel_area,1
10915,21,קריית אליעזר,1,parcel_area,1
10915,22,קריית אליעזר,1,parcel_area,1
10915,23,קריית אליעזר,1,parcel_area,1
10915,24,קריית אליעזר,1,parcel_area,1
10915,25,קריית אליעזר,1,parcel_area,1
10915,26,קריית אליעזר,1,parcel_area,1
10915,27,קריית אליעזר,1,parcel_area,1
10915,28,קריית אליעזר,1,parcel_area,1
10915,29,קריית אליעזר,1,parcel_area,1
10915,3,קריית אליעזר,1,parcel_area,1
10915,30,קריית אליעזר,1,parcel_area,1
10915,31,קריית אליעזר,1,parcel_area,1
10915,32,קריית אליעזר,1,parcel_area,1
10915,33,קריית אליעזר,1,parcel_area,1
10915,34,קריית אליעזר,1,parcel_area,1
10915,35,קריית אליעזר,1,parcel_area,1
10915,36,קריית אליעזר,1,parcel_area,1
10915,37,קריית אליעזר,1,parcel_area,1
10915,38,קריית אליעזר,1,parcel_area,1
10915,39,קריית אליעזר,1,parcel_area,1
10915,4,קריית אליעזר,1,parcel_area,1
10915,40,קריית אליעזר,1,parcel_area,1
10915,41,קריית אליעזר,1,parcel_area,1
10915,42,קריית אליעזר,1,parcel_area,1
10915,43,קריית אליעזר,1,parcel_area,1
10915,44,קריית אליעזר,1,parcel_area,1
10915,45,קריית אליעזר,1,parcel_area,1
10915,46,קריית אליעזר,1,parcel_area,1
10915,47,קריית אליעזר,1,parcel_area,1
10915,48,קריית אליעזר,1,parcel_area,1
10915,49,קריית אליעזר,1,parcel_area,1
10915,5,קריית אליעזר,1,parcel_area,1
10915,50,קריית אליעזר,1,parcel_area,1
10915,51,קריית אליעזר,1,parcel_area,1
10915,52,קריית אליעזר,1,parcel_area,1
10915,6,קריית אליעזר,1,parcel_area,1
10915,7,קריית אליעזר,1,parcel_area,1
10915,8,קריית אליעזר,1,parcel_area,1
10915,9,קריית אליעזר,1,parcel_area,1
10915,,קריית אליעזר,2,block_area_majority,1
10916,1,קריית אליעזר,1,parcel_area,1
10916,10,קריית אליעזר,1,parcel_area,1
10916,100,קריית אליעזר,1,parcel_area,1
10916,101,קריית אליעזר,1,parcel_area,1
10916,102,קריית אליעזר,1,parcel_area,1
10916,103,קריית אליעזר,1,parcel_area,1
10916,104,קריית אליעזר,1,parcel_area,1
10916,11,קריית אליעזר,1,parcel_area,1
10916,12,קריית אליעזר,1,parcel_area,1
10916,2,קריית אליעזר,1,parcel_area,1
10916,22,קריית אליעזר,1,parcel_area,1
10916,23,קריית אליעזר,1,parcel_area,1
10916,24,קריית אליעזר,1,parcel_area,1
10916,25,קריית אליעזר,1,parcel_area,1
10916,26,קריית אליעזר,1,parcel_area,1
10916,27,קריית אליעזר,1,parcel_area,1
10916,28,קריית אליעזר,1,parcel_area,1
10916,29,קריית אליעזר,1,parcel_area,1
10916,3,קריית אליעזר,1,parcel_area,1
10916,30,קריית אליעזר,1,parcel_area,1
10916,31,קריית אליעזר,1,parcel_area,1
10916,32,קריית אליעזר,1,parcel_area,1
10916,33,קריית אליעזר,1,parcel_area,1
10916,34,קריית אליעזר,1,parcel_area,1
10916,35,קריית אליעזר,1,parcel_area,1
10916,36,קריית אליעזר,1,parcel_area,1
10916,37,קריית אליעזר,1,parcel_area,1
10916,38,קריית אליעזר,1,parcel_area,1
10916,39,קריית אליעזר,1,parcel_area,1
10916,4,קריית אליעזר,1,parcel_area,1
10916,40,קריית אליעזר,1,parcel_area,1
10916,41,קריית אליעזר,1,parcel_area,1
10916,42,קריית אליעזר,1,parcel_area,1
10916,43,קריית אליעזר,1,parcel_area,1
10916,46,קריית אליהו,1,parcel_area,0.506
10916,47,קריית אליעזר,1,parcel_area,1
10916,48,קריית אליעזר,1,parcel_area,1
10916,49,קריית אליעזר,1,parcel_area,1
10916,5,קריית אליעזר,1,parcel_area,1
10916,50,קריית אליעזר,1,parcel_area,1
10916,51,קריית אליעזר,1,parcel_area,1
10916,52,קריית אליעזר,1,parcel_area,1
10916,54,קריית אליעזר,1,parcel_area,1
10916,55,קריית אליעזר,1,parcel_area,1
10916,56,קריית אליעזר,1,parcel_area,1
10916,57,קריית אליעזר,1,parcel_area,1
10916,58,קריית אליעזר,1,parcel_area,1
10916,59,קריית אליעזר,1,parcel_area,1
10916,6,קריית אליעזר,1,parcel_area,1
10916,62,קריית אליעזר,1,parcel_area,1
10916,68,קריית אליעזר,1,parcel_area,1
10916,7,קריית אליעזר,1,parcel_area,1
10916,8,קריית אליעזר,1,parcel_area,1
10916,82,קריית אליעזר,1,parcel_area,1
10916,84,קריית אליעזר,1,parcel_area,1
10916,87,קריית אליעזר,1,parcel_area,1
10916,9,קריית אליעזר,1,parcel_area,1
10916,90,קריית אליעזר,1,parcel_area,1
10916,96,קריית אליעזר,1,parcel_area,1
10916,97,קריית אליעזר,1,parcel_area,1
10916,98,קריית אליעזר,1,parcel_area,1
10916,99,קריית אליעזר,1,parcel_area,1
10916,,קריית אליעזר,2,block_area_majority,0.928
10917,1,קריית אליהו,1,parcel_area,1
10917,10,קריית אליהו,1,parcel_area,1
10917,100,קריית אליהו,1,parcel_area,1
10917,101,קריית אליהו,1,parcel_area,1
10917,102,קריית אליהו,1,parcel_area,1
10917,103,קריית אליהו,1,parcel_area,1
10917,104,קריית אליהו,1,parcel_area,1
